sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.7695,0.035,7.317853324840787,0.2951564017367739,0.24499243972517526,0.24426673681950556
0.77,0.035,7.387006895237051,0.29654773355504094,0.2461823661901484,0.24547430447554247
0.7705,0.035,7.456553681124778,0.2979404239170415,0.24737265799211683,0.24668223824183014
0.771,0.035,7.526494158814931,0.2993344633320276,0.2485633144923195,0.24789053747006776
0.7715,0.035,7.596828804121464,0.30072984245715145,0.249754335052698,0.24909920151267453
0.772,0.035,7.6675580923608075,0.30212655209445893,0.2509457190358968,0.25030822972279093
0.7725,0.035,7.7386824983514115,0.30352458318795456,0.2521374658052629,0.2515176214542771
0.773,0.035,7.810202496413294,0.3049239268207356,0.25332957472484585,0.2527273760617139
0.7735,0.035,7.88211856036753,0.306324574212191,0.2545220451593968,0.2539374929004012
0.774,0.035,7.9544311635357685,0.3077265167152671,0.2557148764743686,0.2551479713263583
0.7745,0.035,8.027140778739797,0.3091297458137964,0.25690806803591604,0.25635881069632405
0.775,0.035,8.100247878301088,0.3105342531198889,0.2581055010732223,0.25757001036775584
0.7755,0.035,8.173752934040266,0.31194003037138146,0.2593107938331587,0.2587815696988287
0.776,0.035,8.247656417276742,0.3133470694293489,0.2605171084070978,0.25999348804843736
0.7765,0.035,8.321958798828192,0.3147553622756696,0.26172378125399465,0.26120576477619284
0.777,0.035,8.396660549010148,0.31616490101064854,0.2629308117373891,0.2624183992424249
0.7775,0.035,8.471762137635448,0.3175756778506924,0.2641381992215303,0.2636313908081786
0.778,0.035,8.547264034014008,0.318987685126043,0.2653459430713804,0.2648447388352182
0.7785,0.035,8.623166706952112,0.3204009152785533,0.26655404265260996,0.2660584426860226
0.779,0.035,8.699470624752202,0.3218153608595234,0.26776249733160074,0.26727250172378775
0.7795,0.035,8.77617625521226,0.3232310145275773,0.26897130647544343,0.2684869153124249
0.78,0.035,8.85328406562555,0.3246478690465943,0.27018046945193896,0.2697016828165615
0.7805,0.035,8.930794522779994,0.32606591728367984,0.2713899856295959,0.2709168036015386
0.781,0.035,9.008708092957969,0.3274851522071898,0.27259985437763323,0.2721322770334139
0.7815,0.035,9.087025241935661,0.32890556688479067,0.273810075065977,0.27334810247895813
0.782,0.035,9.165746434982864,0.33032715448157035,0.27502064706526275,0.2745642793056574
0.7825,0.035,9.244872136862295,0.3317499082581833,0.2762315697468313,0.27578080688170936
0.783,0.035,9.324402811829533,0.33317382156904674,0.2774428424827334,0.2769976845760273
0.7835,0.035,9.40433892363225,0.33459888786056474,0.2786544646457251,0.2782149117582361
0.784,0.035,9.48468093551005,0.3360251006694017,0.27986643560927005,0.2794324877986741
0.7845,0.035,9.565429310193963,0.33745245362078796,0.28107875474753746,0.28065041206839086
0.785,0.035,9.646584509906084,0.33888094042686473,0.282291421435403,0.2818686839391487
0.7855,0.035,9.728146996359099,0.3403105548850634,0.28350443504844725,0.2830873027834208
0.786,0.035,9.810117230756072,0.3417412908765244,0.28471779496295724,0.2843062679743924
0.7865,0.035,9.89249567378979,0.34317314236454266,0.2859315005559231,0.2855255788859579
0.787,0.035,9.975282785642655,0.3446061033930564,0.2871455512050416,0.2867452348927243
0.7875,0.035,10.058479025985982,0.3460401680851582,0.2883599462887106,0.2879652353700055
0.788,0.035,10.142084853980013,0.3474753306416499,0.28957468518603513,0.2891855796938283
0.7885,0.035,10.226100728273172,0.3489115853396164,0.290789767276821,0.29040626724092616
0.789,0.035,10.310527107001914,0.350348926531039,0.2920051919415782,0.29162729738874293
0.7895,0.035,10.395364447790207,0.351787348641433,0.29322095856151825,0.29284866951542926
0.79,0.035,10.48061320774934,0.3532268461685193,0.2944370665185566,0.29407038299984584
0.7905,0.035,10.566273843477346,0.35466741368091775,0.29565351519530836,0.29529243722155873
0.791,0.035,10.652346811058857,0.35610904581687536,0.2968703039750924,0.2965148315608436
0.7915,0.035,10.738832566064488,0.3575517372830134,0.2980874322419258,0.29773756539867996
0.792,0.035,10.825731563550834,0.3589954828531113,0.2993048993805297,0.29896063811675716
0.7925,0.035,10.91304425805965,0.3604402773669019,0.30052270477632165,0.3001840490974668
0.793,0.035,11.000771103617986,0.3618861157289085,0.30174084781542215,0.3014077977239092
0.7935,0.035,11.088912553737465,0.3633329929072913,0.30295932788464935,0.3026318833798878
0.794,0.035,11.177469061414188,0.3647809039327284,0.30417814437152163,0.30385630544991205
0.7945,0.035,11.266441079128189,0.3662298438973125,0.30539729666425447,0.3050810633191944
0.795,0.035,11.355829058843284,0.36767980795347704,0.30661678415176313,0.30630615637365244
0.7955,0.035,11.445633452006566,0.36913079131293863,0.3078366062236591,0.3075315839999058
0.796,0.035,11.535854709548252,0.3705827892456667,0.30905676227025297,0.308757345585279
0.7965,0.035,11.626493281881126,0.372035797078868,0.3102772516825504,0.309983440517797
0.797,0.035,11.717549618900462,0.3734898101959993,0.31149807385225503,0.31120986818618845
0.7975,0.035,11.809024169983493,0.3749448240357934,0.3127192281717656,0.31243662797988275
0.798,0.035,11.900917383989256,0.37640083409131014,0.3139407140341776,0.3136637192890116
0.7985,0.035,11.993229709258085,0.37785783590900207,0.3151625308332806,0.3148911415044064
0.799,0.035,12.085961593611547,0.3793158250878049,0.31638467796355996,0.31611889401759996
0.7995,0.035,12.179113484351813,0.3807747972782383,0.31760715482019436,0.31734697622082375
0.8,0.035,12.2726858282617,0.38223474818153463,0.3188299607990576,0.31857538750701014
0.8005,0.035,12.366679071604038,0.38369567354877493,0.3200530952967159,0.3198041272697893
0.801,0.035,12.461093660121612,0.3851575691800511,0.3212765577104294,0.32103319490349097
0.8015,0.035,12.555930039036754,0.3866204309236391,0.32250034743815065,0.3222625898031426
0.802,0.035,12.65118865305098,0.38808425467518953,0.3237244638785237,0.32349231136446893
0.8025,0.035,12.74686994634483,0.3895490363769372,0.32494890643088475,0.324722358983892
0.803,0.035,12.842974362577573,0.3910147720169243,0.32617367449526236,0.32595273205853187
0.8035,0.035,12.939502344886757,0.3924814576282365,0.32739876747237406,0.32718342998620303
0.804,0.035,13.036454335888097,0.39394908928825917,0.32862418476362915,0.32841445216541715
0.8045,0.035,13.133830777675072,0.3954176631179437,0.3298499257711261,0.32964579799538046
0.805,0.035,13.231632111818769,0.3968871752810922,0.3310759898976534,0.33087746687599473
0.8055,0.035,13.329858779367406,0.39835762198365066,0.33230237654668754,0.33210945820785487
0.806,0.035,13.42851122084632,0.3998289994730235,0.33352908512239493,0.3333417713922516
0.8065,0.035,13.527589876257464,0.40130130403739367,0.3347561150296291,0.3345744058311675
0.807,0.035,13.627095185079284,0.4027745320050614,0.33598346567393156,0.33580736092727914
0.8075,0.035,13.727027586266349,0.4042486797437926,0.3372111364615307,0.33704063608395485
0.808,0.035,13.827387518249191,0.40572374366018216,0.3384391267993423,0.33827423070525586
0.8085,0.035,13.928175418933886,0.40719972019902634,0.33966743609496675,0.3395081441959335
0.809,0.035,14.029391725702094,0.4086766058427129,0.3408960637566925,0.34074237596143214
0.8095,0.035,14.131036875410349,0.41015439711061347,0.34212500919349076,0.3419769254078846
0.81,0.035,14.23311130439032,0.41163309055849956,0.3433542718150199,0.34321179194211576
0.8105,0.035,14.335615448448092,0.4131126827779572,0.3445838510316203,0.3444469749716383
0.811,0.035,14.438549742864273,0.4145931703958236,0.34581374625431804,0.34568247390465523
0.8115,0.035,14.541914622393575,0.416074550073627,0.34704395689482165,0.3469182881500577
0.812,0.035,14.645710521264567,0.4175568185070399,0.34827448236552244,0.34815441711742495
0.8125,0.035,14.749937873179514,0.41903997242534313,0.34950532207949425,0.34939086021702376
0.813,0.035,14.854597111314044,0.420524008590898,0.35073647545049264,0.35062761685980787
0.8135,0.035,14.959688668317071,0.4220089237986318,0.351967941892955,0.35186468645741825
0.814,0.035,15.065212976310391,0.42349471487552787,0.35319972082199924,0.3531020684221814
0.8145,0.035,15.171170466888556,0.4249813786801297,0.3544318116534239,0.35433976216710966
0.815,0.035,15.277561571118547,0.42646891210205057,0.35566421380370655,0.35557776710589967
0.8155,0.035,15.384386719539705,0.4279573120614967,0.35689692669000533,0.3568160826529338
0.816,0.035,15.491646342163401,0.4294465755087948,0.35812994973015644,0.35805470822327756
0.8165,0.035,15.599340868472911,0.43093669942393137,0.3593632823426758,0.3592936432326813
0.817,0.035,15.70747072742292,0.4324276808160957,0.3605969239467546,0.36053288709757597
0.8175,0.035,15.816036347439782,0.4339195167232407,0.36183087396226427,0.3617724392350776
0.818,0.035,15.925038156420891,0.43541220421164034,0.3630651318097512,0.36301229906298255
0.8185,0.035,16.034476581734747,0.4369057403754644,0.36429969691043973,0.36425246599977007
0.819,0.035,16.144352050220455,0.43840012233635295,0.3655345686862277,0.3654929394645981
0.8195,0.035,16.254664988187887,0.43989534724300766,0.36676974655969063,0.36673371887730716
