sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.6709,0.035,0.7164248759201778,0.09235186825656701,0.06182711461735391,0.014177585619567282
0.671,0.035,0.7167064082934843,0.09237001215952612,0.06192181015445199,0.014401896499157463
0.6711,0.035,0.7169995404747145,0.09238889984827815,0.06201649940127293,0.014626227729562019
0.6712,0.035,0.7173042769466249,0.09240853115549973,0.062111182356505784,0.014850579304453741
0.6713,0.035,0.7176206221914537,0.09242890589602559,0.06220585901884081,0.015074951217505395
0.6714,0.035,0.717948580690898,0.09245002386688107,0.06230052938696986,0.015299343462392498
0.6715,0.035,0.7182881569261667,0.0924718848473214,0.06239519345958727,0.015523756032790421
0.6716,0.035,0.718639355377924,0.09249448859886605,0.062489851235388715,0.015748188922376127
0.6717,0.035,0.7190021805263263,0.09251783486534124,0.062584502713072,0.01597264212482774
0.6718,0.035,0.7193766368510076,0.09254192337292118,0.06267914789133636,0.016197115633824085
0.6719,0.035,0.7197627288311007,0.09256675383017361,0.06277378676888394,0.016421609443045236
0.672,0.035,0.7201604609451843,0.09259232592810272,0.0628684193444174,0.016646123546172557
0.6721,0.035,0.7205698376713381,0.09261863934020094,0.06296304561664202,0.016870657936888182
0.6722,0.035,0.7209908634871144,0.09264569372249738,0.06305766558426457,0.017095212608875282
0.6723,0.035,0.7214235428695609,0.09267348871361171,0.06315227924599436,0.017319787555818762
0.6724,0.035,0.72186788029517,0.09270202393480505,0.06324688660054154,0.017544382771403796
0.6725,0.035,0.7223238802399454,0.09273129899004058,0.06334148764661915,0.01776899824931724
0.6726,0.035,0.7227915471793399,0.09276131346603778,0.0634360823829409,0.0179936339832466
0.6727,0.035,0.7232708855883022,0.09279206693233548,0.06353067080822336,0.018218289966880862
0.6728,0.035,0.7237618999412555,0.09282355894135258,0.06362525292118441,0.01844296619390986
0.6729,0.035,0.7242645947120862,0.09285578902845135,0.06371982872054406,0.018667662658024744
0.673,0.035,0.7247789743741754,0.09288875671200518,0.06381987777157379,0.018892379352916704
0.6731,0.035,0.725305043400358,0.0929224614934638,0.06392605770852408,0.019117116272280046
0.6732,0.035,0.7258428062629619,0.0929569028574252,0.06403223352806361,0.01934187340980811
0.6733,0.035,0.7263922674337834,0.09299208027170554,0.06413840522831762,0.01956665075919645
0.6734,0.035,0.7269534313840919,0.09302799318741259,0.06424457280741358,0.019791448314141785
0.6735,0.035,0.7275263025846104,0.0930646410390195,0.06435073626347958,0.020016266068341653
0.6736,0.035,0.7281108855055848,0.09310202324444589,0.06445689559464761,0.020241104015494088
0.6737,0.035,0.7287071846166865,0.09314013920513019,0.0645630507990499,0.02046596214929895
0.6738,0.035,0.7293152043870812,0.0931789883061142,0.06466920187482163,0.020690840463457094
0.6739,0.035,0.7299349492853893,0.09321856991612248,0.06477534882009935,0.02091573895167114
0.674,0.035,0.7305664237797311,0.09325888338764884,0.06488149163302157,0.021140657607642364
0.6741,0.035,0.7312096323376759,0.0932999280570383,0.06498763031172905,0.021365596425075833
0.6742,0.035,0.7318645794262624,0.09334170324457532,0.06509376485436405,0.021590555397676923
0.6743,0.035,0.7325312695120175,0.09338420825457344,0.06519989525907126,0.02181553451915111
0.6744,0.035,0.7332097070609214,0.09342744237546317,0.06530602152399663,0.022040533783206057
0.6745,0.035,0.7338998965384252,0.09347140487988478,0.06541214364728848,0.022265553183550252
0.6746,0.035,0.7346018424094632,0.09351609502478216,0.0655182616270975,0.022490592713892945
0.6747,0.035,0.7353155491384167,0.09356151205149532,0.06562437546157461,0.022715652367945045
0.6748,0.035,0.7360410211891619,0.09360765518585959,0.06573048514887476,0.022940732139417625
0.6749,0.035,0.7367782630250146,0.09365452363829972,0.06583659068715357,0.023165832022024397
0.675,0.035,0.7375272791087689,0.09370211660393149,0.0659426920745681,0.02339095200947846
0.6751,0.035,0.7382880739026983,0.09375043326266223,0.06604878930927872,0.023616092095494735
0.6752,0.035,0.73906065186853,0.09379947277929113,0.06615488238944661,0.023841252273789287
